"Tweet id","Tweet permalink","Tweet text","time","impressions","engagements","engagement rate","retweets","replies","favorites","user profile clicks","url clicks","hashtag clicks","detail expands","permalink clicks","embedded media clicks","app opens","app install attempts","follows","email tweet","dial phone","promoted impressions","promoted engagements","promoted engagement rate","promoted retweets","promoted replies","promoted favorites","promoted user profile clicks","promoted url clicks","promoted hashtag clicks","promoted detail expands","promoted permalink clicks","promoted embedded media clicks","promoted app opens","promoted app install attempts","promoted follows","promoted email tweet","promoted dial phone"
"397632863425687552","https://twitter.com/DoPhuoc/status/397632863425687552","@NickQiZhu Happy to work on it. Something like http://t.co/bUUj0FzCIe? See my page: http://t.co/R3Dt4OQmYg","2013-11-05 07:53","0","1","0.0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"396729308116307968","https://twitter.com/DoPhuoc/status/396729308116307968","@stonedrew @ChrisFreeTweets thanks for the tweet. Happy to discuss more.","2013-11-02 20:03","0","0","0.0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"396728255668973568","https://twitter.com/DoPhuoc/status/396728255668973568","@NickQiZhu I'm want to create your recipes on vida.io. what do you think?","2013-11-02 19:59","0","1","0.0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"396722578514911232","https://twitter.com/DoPhuoc/status/396722578514911232","New resource for data viz ""@NickQiZhu: Data Visualization with D3 Cookbook is now available at Barnes &amp; Noble http://t.co/OASG6Lf6b9""","2013-11-02 19:36","0","1","0.0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"395720904635736064","https://twitter.com/DoPhuoc/status/395720904635736064","@WorkSteven @HealthDataGov, is hhsentrepreneur still going? Check out some of my viz: http://t.co/GZA7ad8gHh and http://t.co/dlujr2Aa5Y","2013-10-31 01:16","0","0","0.0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"395376502260252672","https://twitter.com/DoPhuoc/status/395376502260252672","@jin_lee1 want to meet for coffee some time this week and talk about data visualization?","2013-10-30 02:27","0","0","0.0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"395375768101871616","https://twitter.com/DoPhuoc/status/395375768101871616","@DashingD3js can you include my video in your next newsletter? http://t.co/ykY1uopcTx","2013-10-30 02:25","0","0","0.0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"395299535171248128","https://twitter.com/DoPhuoc/status/395299535171248128","@PublicHealth Check out my latest health viz @StartupWeekend Kirkland. We won 2nd place and an iPad! http://t.co/GZA7ad8gHh","2013-10-29 21:22","0","0","0.0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"390642139975016448","https://twitter.com/DoPhuoc/status/390642139975016448","@d3visualization @pauldechov @meetamit thanks for the correction.","2013-10-17 00:55","0","1","0.0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"387689530184056833","https://twitter.com/DoPhuoc/status/387689530184056833","@thatRailsGuy @govuptime @GSMcNamara Happy to contribute. Awesome concept!","2013-10-08 21:22","0","0","0.0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"387361465981616128","https://twitter.com/DoPhuoc/status/387361465981616128","@d3visualization Cool!","2013-10-07 23:39","0","0","0.0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"387329700764196865","https://twitter.com/DoPhuoc/status/387329700764196865","@d3visualization can you add my vis to your list? http://t.co/dlujr2Aa5Y and http://t.co/eQsj9Duefx","2013-10-07 21:32","0","1","0.0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"387302699152076801","https://twitter.com/DoPhuoc/status/387302699152076801","I just signed up for Startup Weekend Kirkland. Interested in #bigdata? Check it out. http://t.co/Nvd8nZyQfq #SWKirkland","2013-10-07 19:45","0","0","0.0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"386643978612768768","https://twitter.com/DoPhuoc/status/386643978612768768","@JeromeRiguidel Check out my latest visualization on 2013 US government shutdown. http://t.co/eQsj9Duefx","2013-10-06 00:08","0","0","0.0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"386633476247535616","https://twitter.com/DoPhuoc/status/386633476247535616","@thatRailsGuy @GSMcNamara @JustinRaine5 Cool, please use the embed code.","2013-10-05 23:26","0","0","0.0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"386592411998113792","https://twitter.com/DoPhuoc/status/386592411998113792","@mccandelish check out my data visualization on 2013 US government shutdown. http://t.co/eQsj9Duefx","2013-10-05 20:43","0","0","0.0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"386591090762973184","https://twitter.com/DoPhuoc/status/386591090762973184","Would love to have you include my viz to govuptime. @thatrailsguy @gsmcnamara @JustinRaine5 http://t.co/eQsj9Duefx","2013-10-05 20:37","0","1","0.0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"386307481518895104","https://twitter.com/DoPhuoc/status/386307481518895104","@StephenAtHome @TheDailyShow shutdown affects alien the most as NASA closes. http://t.co/eQsj9Duefx","2013-10-05 01:50","0","0","0.0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"386306247273639936","https://twitter.com/DoPhuoc/status/386306247273639936","@ariannahuff @JessicaProis @ESGoldberg shutdown affects NASA HUD ED most http://t.co/eQsj9Duefx","2013-10-05 01:46","0","1","0.0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"386259038037479424","https://twitter.com/DoPhuoc/status/386259038037479424","@JeffYoung @charlesornstein check out my new visualization on 2013 government shutdown by departments. http://t.co/eQsj9Duefx","2013-10-04 22:38","0","0","0.0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
